n_comentarios,polarizacion_media,pct_negativo,author_hash,emocion_dominante,candidato_mas_frecuente,candidato_principal,tipo_autor
4,0.33749999999999997,0.75,u_5c18703d2ec64728,desprecio,kast,kast,recurrente
3,0.43333333333333335,1.0,u_998ab4094916a313,desprecio,kast,kast,recurrente
1,0.45,1.0,u_97436aab3ba4d212,desprecio,"kast, kaiser",empate,esporadico
24,0.5645833333333333,0.875,u_46910fd0829eb195,indignacion,kast,kast,hiperactivo
1,0.5,1.0,u_3b854485dafb3224,ninguna,jara,jara,esporadico
1,0.5,1.0,u_42c170002595b386,indignacion,kast,kast,esporadico
1,0.5,1.0,u_e48dfa3b8c2b3bf6,desprecio,kast,kast,esporadico
13,0.43076923076923074,0.7692307692307693,u_b33c2973dbcff7ab,desprecio,kast,kast,activo
1,0.3,0.0,u_b23c1748c3eda9f4,indignacion,jara,jara,esporadico
1,0.65,1.0,u_24c7711c81100ed5,desprecio,matthei,matthei,esporadico
8,0.4875,0.875,u_669d1c343b63b1dd,desprecio,kast,kast,activo
1,0.7,1.0,u_98e20a70b65bcdc7,desprecio,kaiser,kaiser,esporadico
1,0.4,0.0,u_b52d3385edddd714,miedo,jara,jara,esporadico
6,0.47500000000000003,0.8333333333333334,u_991204df74aaa5b1,desprecio,kast,kast,activo
2,0.55,0.5,u_ae7945af6d4b96a3,desprecio,kaiser,empate,recurrente
1,0.35,1.0,u_50c7015a3f22b0db,desprecio,matthei,matthei,esporadico
1,0.4,0.0,u_9117a4e9a8118dc4,miedo,kast,kast,esporadico
2,0.525,0.5,u_e36440ad44e669e1,desprecio,jara,empate,recurrente
1,0.4,0.0,u_9aab9b75e295a1e9,ironia,kast,kast,esporadico
1,0.5,1.0,u_40e959a4f907dac7,desprecio,kast,kast,esporadico
4,0.375,0.75,u_e3e3c790ea1e1aee,desprecio,kast,kast,recurrente
1,0.1,1.0,u_7c83df50a066a816,esperanza,"kast, matthei, jara",empate,esporadico
1,0.55,0.0,u_d4fa1b8807c095b8,indignacion,jara,jara,esporadico
8,0.43125,0.75,u_a71a68ee66c13796,desprecio,jara,kast,activo
11,0.509090909090909,0.7272727272727273,u_47c21464991cc52c,desprecio,jara,empate,activo
1,0.35,1.0,u_d650443f13de10f4,indignacion,kast,kast,esporadico
8,0.35,0.625,u_e3d2d558f11b8160,ironia,kast,kast,activo
1,0.55,1.0,u_61a9099412cbe2a4,desprecio,kast,kast,esporadico
2,0.45,1.0,u_8c08bec5ae092315,indignacion,kast,kast,recurrente
2,0.475,1.0,u_d43c3463c42e7062,desprecio,kaiser,kaiser,recurrente
2,0.575,1.0,u_be922380b532e6db,indignacion,jara,empate,recurrente
16,0.478125,0.875,u_bb3ae5128edc7648,indignacion,kast,kast,activo
1,0.45,1.0,u_e82a9c23e3e3b25d,ironia,kast,kast,esporadico
1,0.6,1.0,u_f75ff039ec9917ab,indignacion,kast,kast,esporadico
1,0.35,0.0,u_c6b3c0757ebb3679,ninguna,kast,kast,esporadico
2,0.25,0.5,u_d3b4905a4b2a5598,indignacion,kaiser,kaiser,recurrente
1,0.25,0.0,u_d2de7b1a46f6d67b,desprecio,kast,kast,esporadico
1,0.4,1.0,u_d6cdbe7aea4ec091,miedo,"kast, kaiser",empate,esporadico
2,0.6000000000000001,1.0,u_ce41e98fb5ca4644,desprecio,jara,empate,recurrente
1,0.6,1.0,u_b1fc6497b769b0bf,indignacion,matthei,matthei,esporadico
1,0.45,0.0,u_ff287f5a5dadddef,ironia,kast,kast,esporadico
1,0.4,1.0,u_06cd7f2009d1d3a4,indignacion,jara,jara,esporadico
1,0.65,1.0,u_f11743a359ac800a,indignacion,jara,jara,esporadico
1,0.2,0.0,u_3bfd57159f0e3013,ninguna,jara,jara,esporadico
7,0.2714285714285714,0.14285714285714285,u_01318a3015ed2a95,ironia,kast,kast,activo
32,0.3140625,0.5625,u_2e17c9b437cb21a2,desprecio,kast,kast,hiperactivo
1,0.25,0.0,u_f3a7050d3da5517e,ninguna,kast,kast,esporadico
5,0.49000000000000005,0.8,u_20ac4fb86e195ee6,desprecio,jara,jara,recurrente
2,0.35,0.5,u_04d263ca078cb57e,desprecio,kast,kast,recurrente
2,0.3,0.0,u_c693c3dc3077e31c,esperanza,kast,kast,recurrente
1,0.6,1.0,u_690df04dca061fc4,miedo,kast,kast,esporadico
1,0.15,0.0,u_46ed0ef9f99dae0e,ninguna,kast,kast,esporadico
62,0.43790322580645163,0.7096774193548387,u_e8d0fd70420589c9,desprecio,kast,kast,hiperactivo
3,0.26666666666666666,0.3333333333333333,u_7ece67f5ae57cba0,ironia,jara,empate,recurrente
1,0.3,1.0,u_33a1ebfcbcd5f4f7,indignacion,kast,kast,esporadico
1,0.65,1.0,u_7cdc5a7161db551b,indignacion,"kast, jara",empate,esporadico
5,0.61,0.4,u_0b3cabf11ce62c84,desprecio,kast,kast,recurrente
2,0.25,0.0,u_5313c07b9036f0c6,ironia,kast,kast,recurrente
5,0.42000000000000004,0.6,u_8ef9faae0ff1502b,desprecio,kast,kast,recurrente
1,0.2,0.0,u_df050e4e75ee940f,desprecio,jara,jara,esporadico
1,0.2,0.0,u_3a1a85ac6031749c,ironia,jara,jara,esporadico
4,0.3375,0.5,u_cbb8a38a905f89eb,desprecio,kaiser,kaiser,recurrente
1,0.2,0.0,u_714f52d75eee30fe,desprecio,kast,kast,esporadico
2,0.30000000000000004,0.5,u_70ee632dd2682691,desprecio,jara,jara,recurrente
3,0.3833333333333333,0.6666666666666666,u_f89286a9d6182cb3,desprecio,kast,kast,recurrente
2,0.325,0.5,u_eaa7eec40d073676,desprecio,jara,jara,recurrente
1,0.3,1.0,u_74900efc466d577d,desprecio,"kast, matthei, jara",empate,esporadico
1,0.35,1.0,u_fc62e85a3fc8ef03,desprecio,kast,kast,esporadico
36,0.49166666666666664,0.8055555555555556,u_1e66b7869ffb2fa5,indignacion,kast,kast,hiperactivo
1,0.25,1.0,u_e6856ef7d835d445,ninguna,jara,jara,esporadico
1,0.65,1.0,u_2636ba9bcaca2405,desprecio,kast,kast,esporadico
7,0.38571428571428573,0.7142857142857143,u_c0dc21626d44dd39,ninguna,kast,kast,activo
1,0.25,0.0,u_3c2452ec48f4e3a8,ninguna,jara,jara,esporadico
1,0.2,0.0,u_0c5d4c9e5fcb6140,indignacion,kast,kast,esporadico
1,0.25,0.0,u_38dd8716a8decd36,ninguna,jara,jara,esporadico
6,0.25833333333333336,0.5,u_f646fce20351e177,indignacion,kast,kast,activo
6,0.4583333333333333,0.6666666666666666,u_28d90b3de85cac49,desprecio,jara,empate,activo
1,0.55,1.0,u_8f84dfa9d7aebe3a,ninguna,kast,kast,esporadico
1,0.25,0.0,u_eec93876bf0884ab,ninguna,kast,kast,esporadico
1,0.45,1.0,u_8389c8709d133aa9,esperanza,"kast, jara",empate,esporadico
1,0.15,0.0,u_389275e8d70573e7,ninguna,kast,kast,esporadico
1,0.65,1.0,u_10faa888f73b5dc4,ironia,kast,kast,esporadico
1,0.1,0.0,u_95b1b92ac3ea9b7f,ninguna,jara,jara,esporadico
10,0.295,0.4,u_f8806bd1e4a64183,ninguna,jara,kast,activo
1,0.45,1.0,u_4eac81a67382471f,desprecio,"kast, matthei, jara",empate,esporadico
1,0.45,1.0,u_5fa4c747a8539efc,ironia,jara,jara,esporadico
2,0.275,0.5,u_51101ded564361fb,desprecio,"kast, jara",empate,recurrente
10,0.365,0.7,u_471d1a1a43f056a4,indignacion,"kast, jara",jara,activo
1,0.5,1.0,u_07ffeb780531301e,ironia,kast,kast,esporadico
1,0.6,1.0,u_066669c1dd20fa0f,indignacion,kast,kast,esporadico
1,0.3,1.0,u_68c0cbe98f1c5bc2,ninguna,jara,jara,esporadico
1,0.6,1.0,u_f48633574a270acc,desprecio,kast,kast,esporadico
1,0.25,0.0,u_f3ef941e1008cada,ninguna,jara,jara,esporadico
1,0.3,0.0,u_3f05a01f6704ea3d,indignacion,kaiser,kaiser,esporadico
1,0.35,0.0,u_69a01569e6a049f7,ninguna,"kast, kaiser, matthei",empate,esporadico
9,0.4,0.8888888888888888,u_b596fd57d1c58265,desprecio,kast,kast,activo
1,0.55,1.0,u_58c6470e4db07e58,miedo,kast,kast,esporadico
1,0.4,1.0,u_3722fbf2b0cefecd,ironia,kast,kast,esporadico
1,0.5,1.0,u_34414f2c98132394,miedo,kast,kast,esporadico
1,0.45,0.0,u_60214f25878935ca,desprecio,jara,jara,esporadico
1,0.15,0.0,u_0d4102ae78d2d350,ironia,kast,kast,esporadico
3,0.6166666666666667,1.0,u_cac653cc4e6aced0,desprecio,jara,empate,recurrente
2,0.35,1.0,u_37433a341efdc3a3,indignacion,"kaiser, jara",empate,recurrente
2,0.25,0.5,u_a8c6a3d7fd76d180,indignacion,kast,kast,recurrente
1,0.35,1.0,u_c73169ecc0782ff4,indignacion,kast,kast,esporadico
5,0.45,0.8,u_db85a3c221db3985,ironia,kast,kast,recurrente
2,0.375,0.0,u_503a61c63be8afc3,desprecio,kaiser,kaiser,recurrente
1,0.5,1.0,u_2a9115ccaf37e2c6,desprecio,kast,kast,esporadico
32,0.321875,0.46875,u_d5254afb27081ad2,indignacion,kast,kast,hiperactivo
1,0.55,1.0,u_1d3a652bc60c5cb4,indignacion,"kast, jara",empate,esporadico
4,0.44999999999999996,0.75,u_5ebe1ac7e73cba66,indignacion,kast,kast,recurrente
1,0.4,0.0,u_93cd2387078f0049,indignacion,jara,jara,esporadico
9,0.4,0.5555555555555556,u_70ce25731dfcd764,desprecio,jara,jara,activo
1,0.15,0.0,u_89a530137585f515,ninguna,kast,kast,esporadico
2,0.45,0.5,u_8e4b3d46d58012d2,indignacion,kast,kast,recurrente
2,0.3,0.0,u_71350bdd4ee080d5,desprecio,jara,empate,recurrente
2,0.4,0.5,u_52580227286628d9,indignacion,jara,empate,recurrente
11,0.38636363636363635,0.5454545454545454,u_1e64732ddb3f4e1b,indignacion,kast,kast,activo
3,0.26666666666666666,0.0,u_fa91868cd2e7c672,desprecio,kast,kast,recurrente
1,0.4,0.0,u_e0ece902b76c403e,indignacion,kast,kast,esporadico
2,0.35,0.5,u_8941d856c4b1ab6d,indignacion,kast,kast,recurrente
1,0.45,0.0,u_48259980d2d2cda8,desprecio,jara,jara,esporadico
9,0.37777777777777777,0.7777777777777778,u_d665fe827717247f,desprecio,kast,kast,activo
1,0.3,0.0,u_d1113729f83f1ab2,esperanza,kast,kast,esporadico
1,0.6,1.0,u_2f97736b1a1a42d0,desprecio,kast,kast,esporadico
2,0.375,0.5,u_e1b7adf5aa8163b2,indignacion,jara,empate,recurrente
1,0.3,1.0,u_07fdfa8a04f80995,indignacion,kast,kast,esporadico
1,0.35,1.0,u_3a5ac89223f0a7a4,desprecio,"kast, jara",empate,esporadico
2,0.425,1.0,u_9f1dd5da4cc034ab,desprecio,kaiser,empate,recurrente
2,0.42500000000000004,0.5,u_14561df6a21f9efe,ironia,jara,jara,recurrente
8,0.3625,0.625,u_ecd0e161d3268214,indignacion,jara,empate,activo
1,0.5,1.0,u_880c865214a2f5f6,desprecio,jara,jara,esporadico
1,0.5,1.0,u_1c5f43c6ab1e34e5,desprecio,jara,jara,esporadico
2,0.75,1.0,u_516e24d0f217c3c3,desprecio,jara,empate,recurrente
1,0.45,1.0,u_986a8de2ed7c76a0,ironia,"kast, matthei",empate,esporadico
3,0.31666666666666665,0.0,u_249cadf6bc8405e1,desprecio,kast,kast,recurrente
1,0.6,1.0,u_c5b35df960fee3f0,indignacion,kast,kast,esporadico
2,0.32499999999999996,1.0,u_7637778c1392475d,miedo,kast,kast,recurrente
1,0.15,0.0,u_d7993284f03d49d5,ninguna,jara,jara,esporadico
1,0.3,1.0,u_45529ae33fe08c3f,ninguna,"kast, jara",empate,esporadico
1,0.6,1.0,u_92794e7f5dba96aa,desprecio,"kast, kaiser",empate,esporadico
1,0.1,0.0,u_077a0053f1a95ddc,ninguna,kast,kast,esporadico
1,0.1,0.0,u_54b49a97ecf8a09f,ninguna,kast,kast,esporadico
7,0.4785714285714286,0.7142857142857143,u_33608c86954b6469,desprecio,kast,kast,activo
61,0.3614754098360656,0.6065573770491803,u_67f7d352cb30c938,desprecio,jara,jara,hiperactivo
1,0.45,1.0,u_5b540b17e71511ca,desprecio,jara,jara,esporadico
3,0.65,1.0,u_71a8b706e689f0bd,desprecio,kaiser,kaiser,recurrente
21,0.4071428571428572,0.7142857142857143,u_eee3baaa360d8dd3,indignacion,kast,kast,hiperactivo
3,0.35000000000000003,1.0,u_b7522e80de801c4b,desprecio,jara,empate,recurrente
1,0.6,1.0,u_0702d74bb630024e,desprecio,jara,jara,esporadico
1,0.45,1.0,u_e40641d8a572c258,desprecio,jara,jara,esporadico
1,0.7,1.0,u_519bf8a7ed91c2b4,ira,kast,kast,esporadico
1,0.25,0.0,u_b80e0acb9c05e5ad,ninguna,kaiser,kaiser,esporadico
1,0.5,1.0,u_c915cc50a929fad4,ninguna,kast,kast,esporadico
1,0.35,1.0,u_ba76c4d24e6ce1ee,ironia,kast,kast,esporadico
1,0.85,1.0,u_b4d46df90d8fed0f,ira,kast,kast,esporadico
2,0.575,1.0,u_9cf96a9cd1dee432,desprecio,kaiser,kaiser,recurrente
1,0.35,0.0,u_7b26999010f827cf,ironia,jara,jara,esporadico
1,0.25,0.0,u_18f52c7daf86b44d,esperanza,jara,jara,esporadico
5,0.32999999999999996,0.8,u_bd50ca2048d7ae25,indignacion,"kast, jara",jara,recurrente
12,0.4291666666666667,0.9166666666666666,u_030432ffddd0cd5f,indignacion,kast,kast,activo
2,0.525,1.0,u_3afe8885b166f166,indignacion,jara,empate,recurrente
1,0.15,0.0,u_0aa16a594bbb4863,ninguna,jara,jara,esporadico
1,0.35,0.0,u_62f61d31e532b762,indignacion,kast,kast,esporadico
1,0.3,1.0,u_f44e02e8c95d2b45,desprecio,"kast, jara",empate,esporadico
2,0.375,0.5,u_5455eef54e4535d5,indignacion,jara,jara,recurrente
1,0.2,1.0,u_e13935c57dc07f90,desprecio,"kast, jara",empate,esporadico
4,0.425,0.5,u_614f8aa8d9bc1f7d,desprecio,kast,kast,recurrente
1,0.15,0.0,u_3415ae78423bf54a,ninguna,kaiser,kaiser,esporadico
1,0.45,0.0,u_5b20936b123f0aec,desprecio,jara,jara,esporadico
1,0.2,1.0,u_e0367163f4c7e89f,miedo,"kast, kaiser, matthei, jara",empate,esporadico
1,0.5,1.0,u_ced7d0b841d3b63f,desprecio,kast,kast,esporadico
20,0.41,0.75,u_5382e89b505a6f3d,indignacion,"kast, jara",empate,activo
2,0.35,1.0,u_0832d0da8ea01bc5,ironia,"kast, jara",empate,recurrente
1,0.25,1.0,u_6e8ec9a41b2e53a4,miedo,"kast, kaiser, matthei",empate,esporadico
1,0.25,0.0,u_04e4fcd1164feedd,ninguna,kast,kast,esporadico
1,0.3,0.0,u_861c47e4757f6898,ninguna,jara,jara,esporadico
1,0.1,0.0,u_ab8b134f39b22175,ninguna,"kast, kaiser",empate,esporadico
9,0.4388888888888889,0.4444444444444444,u_04493057367c9ec3,indignacion,kast,kast,activo
1,0.35,0.0,u_91b87daa70162386,indignacion,jara,jara,esporadico
1,0.35,1.0,u_f4a58c652145b172,ninguna,"kast, kaiser, jara",empate,esporadico
1,0.25,0.0,u_aeec1d6432683723,ninguna,kast,kast,esporadico
1,0.75,1.0,u_32b6a92f1b902017,miedo,kast,kast,esporadico
1,0.25,1.0,u_443bc39efcfcb0c6,desprecio,"kast, jara",empate,esporadico
1,0.65,1.0,u_bb74aedf4cc42844,desprecio,kaiser,kaiser,esporadico
2,0.4,1.0,u_9dfe2b6fa68bd278,indignacion,kast,kast,recurrente
1,0.3,1.0,u_1282abd1311b0d01,indignacion,"kast, kaiser",empate,esporadico
1,0.3,0.0,u_1958e9bcd77922e2,esperanza,jara,jara,esporadico
5,0.5,1.0,u_5aad9d24a3762f81,desprecio,kast,kast,recurrente
2,0.325,1.0,u_9a421b76ef901e92,miedo,jara,jara,recurrente
1,0.3,1.0,u_4e7d4613634f004b,ironia,kast,kast,esporadico
2,0.44999999999999996,1.0,u_52dce0c1a4922aef,desprecio,kaiser,empate,recurrente
1,0.3,0.0,u_5875bc1764369bb7,esperanza,jara,jara,esporadico
4,0.35,0.5,u_c658e47ffa9a12d3,desprecio,jara,empate,recurrente
6,0.3333333333333333,0.6666666666666666,u_48cc5cd9495e1204,desprecio,kast,kast,activo
1,0.4,0.0,u_95c7f5101584f514,desprecio,"kast, jara",empate,esporadico
1,0.4,1.0,u_b446e0e4989dad39,indignacion,kast,kast,esporadico
7,0.38571428571428573,0.5714285714285714,u_370d098a6c5271b3,ninguna,kast,kast,activo
6,0.44166666666666665,0.5,u_9a880636b6fc588d,desprecio,jara,kast,activo
2,0.32499999999999996,0.0,u_46cb5ca18a07c4a5,desprecio,jara,empate,recurrente
1,0.25,1.0,u_572ce4f76a4c7ad2,ninguna,"kast, jara",empate,esporadico
2,0.6000000000000001,1.0,u_eda9def6e12db90e,desprecio,kast,kast,recurrente
1,0.7,1.0,u_0ef784a6b172f053,indignacion,kaiser,kaiser,esporadico
4,0.3875,0.75,u_54c1f0fd588bf0fa,indignacion,jara,jara,recurrente
1,0.5,0.0,u_66c1658df6ca8086,ironia,kast,kast,esporadico
1,0.1,0.0,u_f062145d59f9cc61,ninguna,matthei,matthei,esporadico
4,0.42500000000000004,0.5,u_e4882efa889e2cad,desprecio,matthei,matthei,recurrente
1,0.25,0.0,u_922daedcc9bba27b,alegria,jara,jara,esporadico
1,0.55,1.0,u_d3d2ffdcab487174,desprecio,kast,kast,esporadico
2,0.275,0.0,u_b445e061b2fb9280,ninguna,jara,empate,recurrente
3,0.5,0.6666666666666666,u_46ec3ea8dd216906,desprecio,kast,kast,recurrente
1,0.35,1.0,u_3284a9c8ab2ac2d3,indignacion,kast,kast,esporadico
1,0.05,1.0,u_81974a371d1a1c7e,ninguna,"kast, jara",empate,esporadico
11,0.4272727272727273,0.7272727272727273,u_1c1413e71a967559,desprecio,jara,jara,activo
3,0.2833333333333334,0.0,u_8937612b85dc4b80,alegria,kaiser,empate,recurrente
1,0.25,0.0,u_b48b9fcd1df52ad7,ninguna,kast,kast,esporadico
15,0.5333333333333333,0.8,u_60a0cb9688b35de4,desprecio,kast,kast,activo
1,0.55,1.0,u_ab1c6800fb3c9354,ironia,jara,jara,esporadico
7,0.36428571428571427,0.7142857142857143,u_df87d067dde47c71,desprecio,kast,kast,activo
1,0.2,0.0,u_28ab7a2d81196c84,ironia,kast,kast,esporadico
3,0.3,0.6666666666666666,u_ed9cdde4073354e4,desprecio,jara,jara,recurrente
1,0.3,0.0,u_3b0d462188466644,ironia,kast,kast,esporadico
9,0.5833333333333334,1.0,u_36c7c2573930490a,desprecio,kast,kast,activo
1,0.35,1.0,u_5a6d92fb6f029414,ninguna,jara,jara,esporadico
1,0.35,1.0,u_f3d4334561e4d808,indignacion,kast,kast,esporadico
1,0.55,1.0,u_e65ac3a245f2638e,ironia,kast,kast,esporadico
3,0.35000000000000003,0.3333333333333333,u_eec658a6508c6f5f,ironia,kast,kast,recurrente
1,0.35,0.0,u_aa892593e959238d,desprecio,"kaiser, jara",empate,esporadico
1,0.5,1.0,u_83e59d264bbf6ae0,indignacion,kast,kast,esporadico
5,0.48,0.4,u_f8c9c8fca425675e,alegria,kast,kast,recurrente
1,0.6,1.0,u_299d836822095a0b,ironia,kast,kast,esporadico
1,0.3,0.0,u_98a896bd8ff2cae8,ironia,kast,kast,esporadico
1,0.2,0.0,u_ee8e9a137d012b50,ninguna,kast,kast,esporadico
1,0.4,1.0,u_b2d89ad4bc4fba02,ironia,kast,kast,esporadico
9,0.48888888888888893,0.7777777777777778,u_c880f3473b2abdeb,indignacion,kast,kast,activo
1,0.25,0.0,u_ced5971bb705bc0b,ironia,kast,kast,esporadico
4,0.4125,0.5,u_d0cd7c72a63a7032,desprecio,kaiser,kast,recurrente
1,0.35,0.0,u_d070845fd584d421,desprecio,jara,jara,esporadico
1,0.25,0.0,u_59da2da3ef51b3d1,indignacion,kast,kast,esporadico
1,0.15,0.0,u_d7d56c1da6b28b2f,ninguna,kast,kast,esporadico
2,0.425,0.0,u_f844a572efd4a2ea,desprecio,jara,jara,recurrente
2,0.525,0.5,u_1a9de44ccf6e353e,indignacion,kaiser,empate,recurrente
1,0.4,1.0,u_d6196eeb227e575a,ira,"kast, jara",empate,esporadico
1,0.45,1.0,u_1d50f4cb07d384d1,ironia,kast,kast,esporadico
2,0.35,0.5,u_a91a62689f0503b4,desprecio,kaiser,kaiser,recurrente
1,0.15,1.0,u_0f17a66d3eabded2,ninguna,"kast, jara",empate,esporadico
1,0.5,1.0,u_4ec150fd9423e56c,desprecio,jara,jara,esporadico
1,0.3,0.0,u_07418829db3c604c,alegria,kast,kast,esporadico
1,0.45,0.0,u_8e8bbf3f01b3edc7,desprecio,jara,jara,esporadico
1,0.35,1.0,u_f97c10bafc97bf90,desprecio,kaiser,kaiser,esporadico
1,0.45,1.0,u_7e4844ccf0d1ec88,desprecio,jara,jara,esporadico
1,0.65,1.0,u_24ff5175d4397bf0,miedo,jara,jara,esporadico
1,0.4,0.0,u_1f4a5ea5a3bd42f6,desprecio,jara,jara,esporadico
1,0.2,0.0,u_86256d956309a58b,ninguna,kast,kast,esporadico
2,0.175,0.0,u_78ec19f5495ecd67,miedo,kast,kast,recurrente
1,0.5,1.0,u_5772bc62d3f8c580,indignacion,kast,kast,esporadico
1,0.55,1.0,u_31bc2895fdcc475b,ironia,kast,kast,esporadico
28,0.34285714285714286,0.5714285714285714,u_039165c3c9205142,ironia,kast,kast,hiperactivo
1,0.3,0.0,u_5931505fe5f14c42,ironia,jara,jara,esporadico
1,0.75,1.0,u_09e0931c2a42ab7c,ira,jara,jara,esporadico
1,0.3,1.0,u_12f0e59b73fb8eb1,desprecio,kast,kast,esporadico
2,0.4,0.5,u_64533fdff14e19c4,desprecio,kaiser,kaiser,recurrente
1,0.3,1.0,u_4b111c600bb1e3b5,indignacion,kast,kast,esporadico
1,0.65,1.0,u_ab2ed1a4e9a6c537,desprecio,kast,kast,esporadico
1,0.3,1.0,u_a5daf6084fb949c7,indignacion,"kast, kaiser, jara",empate,esporadico
1,0.5,1.0,u_cbebac17fc71c0ea,indignacion,kast,kast,esporadico
1,0.65,1.0,u_b663507dfaa75fab,desprecio,kast,kast,esporadico
17,0.41470588235294115,0.6470588235294118,u_3769eb313255483c,ironia,jara,jara,activo
4,0.375,0.5,u_2db3d2ee43184b0c,ERROR,"kaiser, jara",empate,recurrente
1,0.35,0.0,u_99d1d8a720cf266b,indignacion,matthei,matthei,esporadico
1,0.7,1.0,u_6b783143a5a9bc7a,ninguna,kast,kast,esporadico
2,0.5,1.0,u_45209812ee229f5f,indignacion,kast,kast,recurrente
1,0.4,1.0,u_b14ba49272a08903,desprecio,jara,jara,esporadico
1,0.4,1.0,u_c524ba9639f8dd4b,indignacion,kast,kast,esporadico
2,0.275,0.0,u_66322854cbabbf73,ninguna,kaiser,empate,recurrente
17,0.3911764705882353,0.7058823529411765,u_254737e9484655d2,desprecio,"kast, jara",kast,activo
3,0.45,1.0,u_6d556dfd46f17fbc,alegria,kast,kast,recurrente
2,0.5,1.0,u_660b19cb91b3f2a0,desprecio,kast,kast,recurrente
2,0.35,0.5,u_c0afab06047d66ba,desprecio,kaiser,empate,recurrente
1,0.55,1.0,u_1b3b2f5df59df247,miedo,kast,kast,esporadico
1,0.45,1.0,u_e50777f7ae69b0de,ninguna,kast,kast,esporadico
1,0.55,1.0,u_fe9af90fba670163,indignacion,kast,kast,esporadico
3,0.5666666666666668,1.0,u_aebde4fb3c1a0d10,desprecio,kast,kast,recurrente
1,0.25,0.0,u_a50d3fbe78f19d4d,ninguna,jara,jara,esporadico
1,0.35,0.0,u_a78173123d0c2813,desprecio,"kast, kaiser",empate,esporadico
1,0.4,1.0,u_8e0a9bbedc31e3bd,ninguna,kaiser,kaiser,esporadico
1,0.45,1.0,u_a56760dc33382434,ninguna,kast,kast,esporadico
1,0.45,1.0,u_2652d3fb736cc196,desprecio,kast,kast,esporadico
1,0.6,1.0,u_23972819043f9519,indignacion,kast,kast,esporadico
1,0.6,1.0,u_d0d2e24aa1b50dbd,desprecio,jara,jara,esporadico
1,0.6,1.0,u_55a941c828538af1,indignacion,jara,jara,esporadico
7,0.5,0.5714285714285714,u_d03d4a36010a304c,indignacion,kast,kast,activo
2,0.525,1.0,u_ed06807e69633092,ironia,kaiser,empate,recurrente
1,0.55,1.0,u_ab60e5540112cc5a,desprecio,"kast, jara",empate,esporadico
1,0.35,0.0,u_2553e9a814dd8db7,ironia,"kast, jara",empate,esporadico
1,0.1,0.0,u_178db77b5287502f,ninguna,"kast, jara",empate,esporadico
2,0.375,1.0,u_d13412b36d9c3f4b,desprecio,"kast, jara",empate,recurrente
1,0.35,0.0,u_1dd5ea9b95579707,esperanza,"kast, jara",empate,esporadico
1,0.6,1.0,u_cf3b3849f265db62,indignacion,jara,jara,esporadico
1,0.25,0.0,u_7e092ad6bf1dcd7a,ironia,kast,kast,esporadico
1,0.25,0.0,u_1827595568a46269,desprecio,kast,kast,esporadico
1,0.45,0.0,u_8f2c30a13903b581,desprecio,kast,kast,esporadico
1,0.6,1.0,u_3ea63776db253229,indignacion,jara,jara,esporadico
1,0.15,0.0,u_f1d71277d04c282c,ninguna,kast,kast,esporadico
1,0.1,1.0,u_f562440b744759b4,indignacion,"kast, matthei, jara",empate,esporadico
3,0.4166666666666667,0.6666666666666666,u_90e093a14c5de9e4,desprecio,kast,kast,recurrente
9,0.3666666666666667,0.6666666666666666,u_3f1b067a5cb91690,indignacion,kast,empate,activo
1,0.7,1.0,u_b2596de2ed89c437,desprecio,jara,jara,esporadico
1,0.5,1.0,u_6a7e88fa01b8b218,indignacion,kast,kast,esporadico
5,0.45999999999999996,0.6,u_0177938d580d8130,desprecio,jara,jara,recurrente
4,0.5,0.75,u_0c96caa0289b8f17,desprecio,kast,kast,recurrente
1,0.6,1.0,u_2c741520f84519ac,indignacion,kast,kast,esporadico
4,0.3875,0.5,u_3a9bae068d5439cc,desprecio,kast,kast,recurrente
11,0.30454545454545456,0.36363636363636365,u_32c31c6fcfddfcf2,desprecio,kast,kast,activo
1,0.45,0.0,u_02e8aa3f3ca1faa9,desprecio,kast,kast,esporadico
3,0.4166666666666667,0.6666666666666666,u_b9de2b9c09a02d94,ninguna,kast,kast,recurrente
1,0.35,1.0,u_394ada76611ba1e6,miedo,"kast, jara",empate,esporadico
1,0.45,1.0,u_f14bf79890f4edae,indignacion,kast,kast,esporadico
3,0.5833333333333334,1.0,u_f951553dcd94d633,indignacion,"kast, jara",kast,recurrente
1,0.45,1.0,u_2a4d9b09a2dbc2eb,indignacion,kast,kast,esporadico
3,0.45,1.0,u_53410addf07f1bb3,desprecio,"kast, jara",kast,recurrente
1,0.2,1.0,u_e8903001736a28f5,ninguna,"kast, jara",empate,esporadico
1,0.15,0.0,u_d952f6d66194f98c,ninguna,jara,jara,esporadico
1,0.45,0.0,u_6f71445324fa3f13,esperanza,kast,kast,esporadico
1,0.4,0.0,u_5fd8282c19386462,indignacion,jara,jara,esporadico
13,0.36538461538461536,0.6923076923076923,u_124fba9be6187070,ninguna,kaiser,kaiser,activo
2,0.4,1.0,u_ec14c8df504f22a6,indignacion,kast,empate,recurrente
1,0.5,0.0,u_d3053b7e4c6989c2,ironia,kaiser,kaiser,esporadico
1,0.55,1.0,u_cfa7345c74ea64b4,desprecio,jara,jara,esporadico
1,0.15,0.0,u_76544daa30a3670c,ironia,jara,jara,esporadico
2,0.4,0.5,u_b2fd6666cf621c7a,ironia,kaiser,kaiser,recurrente
20,0.41500000000000004,0.7,u_c2a07c062a7b3493,desprecio,kast,kast,activo
