document,chars,sents,tokens,types,puncts,numbers,symbols,urls,tags,emojis
text3444,NA,NA,42,37,0,0,0,0,0,0
text3445,NA,NA,2,2,0,0,0,0,0,0
text3446,NA,NA,11,11,0,0,0,0,0,0
text3447,NA,NA,13,12,0,0,0,0,0,0
text3448,NA,NA,9,6,0,0,0,0,0,0
text3449,NA,NA,59,50,0,0,0,0,0,0
text3450,NA,NA,5,5,0,0,0,0,0,0
text3451,NA,NA,11,11,0,0,0,0,0,0
text3452,NA,NA,6,6,0,0,0,0,0,0
text3453,NA,NA,7,7,0,0,0,0,0,0
text3454,NA,NA,358,228,0,0,0,0,0,0
text3455,NA,NA,39,31,0,0,0,0,0,0
text3456,NA,NA,33,27,0,0,0,0,0,0
text3457,NA,NA,16,16,0,0,0,0,0,0
text3458,NA,NA,10,10,0,0,0,0,0,0
text3459,NA,NA,3,3,0,0,0,0,0,0
text3460,NA,NA,7,7,0,0,0,0,0,0
text3461,NA,NA,21,21,0,0,0,0,0,0
text3462,NA,NA,9,9,0,0,0,0,0,0
text3463,NA,NA,54,48,0,0,0,0,0,0
text3464,NA,NA,7,7,0,0,0,0,0,0
text3465,NA,NA,10,10,0,0,0,0,0,0
text3466,NA,NA,12,12,0,0,0,0,0,0
text3467,NA,NA,32,26,0,0,0,0,0,0
text3468,NA,NA,40,31,0,0,0,0,0,0
text3469,NA,NA,7,7,0,0,0,0,0,0
text3470,NA,NA,10,10,0,0,0,0,0,0
text3471,NA,NA,9,9,0,0,0,0,0,0
text3472,NA,NA,7,7,0,0,0,0,0,0
text3473,NA,NA,12,12,0,0,0,0,0,0
text3474,NA,NA,7,7,0,0,0,0,0,0
text3475,NA,NA,9,9,0,0,0,0,0,0
text3476,NA,NA,9,9,0,0,0,0,0,0
text3477,NA,NA,27,22,0,0,0,0,0,0
text3478,NA,NA,15,15,0,0,0,0,0,0
text3479,NA,NA,9,9,0,0,0,0,0,0
text3480,NA,NA,9,9,0,0,0,0,0,0
text3481,NA,NA,9,9,0,0,0,0,0,0
text3482,NA,NA,8,8,0,0,0,0,0,0
text3483,NA,NA,20,10,0,0,0,0,0,0
text3484,NA,NA,7,7,0,0,0,0,0,0
text3485,NA,NA,7,6,0,0,0,0,0,0
text3486,NA,NA,8,8,0,0,0,0,0,0
text3487,NA,NA,13,12,0,0,0,0,0,0
text3488,NA,NA,5,5,0,0,0,0,0,0
text3489,NA,NA,11,11,0,0,0,0,0,0
text3490,NA,NA,10,10,0,0,0,0,0,0
text3491,NA,NA,52,44,0,0,0,0,0,0
text3492,NA,NA,61,54,0,0,0,0,0,0
text3493,NA,NA,7,7,0,0,0,0,0,0
text3494,NA,NA,9,9,0,0,0,0,0,0
text3495,NA,NA,9,9,0,0,0,0,0,0
text3496,NA,NA,15,15,0,0,0,0,0,0
text3497,NA,NA,45,35,0,0,0,0,0,0
text3498,NA,NA,11,11,0,0,0,0,0,0
text3499,NA,NA,82,71,0,0,0,0,0,0
text3500,NA,NA,7,7,0,0,0,0,0,0
text3501,NA,NA,66,54,0,0,0,0,0,0
text3502,NA,NA,46,37,0,0,0,0,0,0
text3503,NA,NA,26,22,0,0,0,0,0,0
text3504,NA,NA,3,3,0,0,0,0,0,0
text3505,NA,NA,4,4,0,0,0,0,0,0
text3506,NA,NA,38,36,0,0,0,0,0,0
text3507,NA,NA,61,48,0,0,0,0,0,0
text3508,NA,NA,24,23,0,0,0,0,0,0
text3509,NA,NA,6,6,0,0,0,0,0,0
text3510,NA,NA,9,9,0,0,0,0,0,0
text3511,NA,NA,10,10,0,0,0,0,0,0
text3512,NA,NA,49,45,0,0,0,0,0,0
text3513,NA,NA,12,11,0,0,0,0,0,0
text3514,NA,NA,10,10,0,0,0,0,0,0
text3515,NA,NA,8,8,0,0,0,0,0,0
text3516,NA,NA,8,8,0,0,0,0,0,0
text3517,NA,NA,19,19,0,0,0,0,0,0
text3518,NA,NA,39,37,0,0,0,0,0,0
text3519,NA,NA,3,3,0,0,0,0,0,0
text3520,NA,NA,35,29,0,0,0,0,0,0
text3521,NA,NA,3,3,0,0,0,0,0,0
text3522,NA,NA,10,10,0,0,0,0,0,0
text3523,NA,NA,8,8,0,0,0,0,0,0
text3524,NA,NA,13,10,0,0,0,0,0,0
text3525,NA,NA,1,1,0,0,0,0,0,0
text3526,NA,NA,34,26,0,0,0,0,0,0
text3527,NA,NA,11,11,0,0,0,0,0,0
text3528,NA,NA,6,6,0,0,0,0,0,0
text3529,NA,NA,11,11,0,0,0,0,0,0
text3530,NA,NA,34,26,0,0,0,0,0,0
text3531,NA,NA,9,9,0,0,0,0,0,0
text3532,NA,NA,9,9,0,0,0,0,0,0
text3533,NA,NA,8,8,0,0,0,0,0,0
text3534,NA,NA,11,8,0,0,0,0,0,0
text3535,NA,NA,9,9,0,0,0,0,0,0
text3536,NA,NA,49,44,0,0,0,0,0,0
text3537,NA,NA,4,4,0,0,0,0,0,0
text3538,NA,NA,20,18,0,0,0,0,0,0
text3539,NA,NA,5,5,0,0,0,0,0,0
text3540,NA,NA,148,107,0,0,0,0,0,0
text3541,NA,NA,7,7,0,0,0,0,0,0
text3542,NA,NA,28,17,0,0,0,0,0,0
text3543,NA,NA,3,3,0,0,0,0,0,0
text3544,NA,NA,7,7,0,0,0,0,0,0
text3545,NA,NA,73,61,0,0,0,0,0,0
text3546,NA,NA,14,14,0,0,0,0,0,0
text3547,NA,NA,4,4,0,0,0,0,0,0
text3548,NA,NA,52,37,0,0,0,0,0,0
text3549,NA,NA,39,35,0,0,0,0,0,0
text3550,NA,NA,12,11,0,0,0,0,0,0
text3551,NA,NA,449,275,0,0,0,0,0,0
text3552,NA,NA,33,29,0,0,0,0,0,0
text3553,NA,NA,8,8,0,0,0,0,0,0
text3554,NA,NA,96,73,0,0,0,0,0,0
text3555,NA,NA,4,4,0,0,0,0,0,0
text3556,NA,NA,30,27,0,0,0,0,0,0
text3557,NA,NA,43,33,0,0,0,0,0,0
text3558,NA,NA,81,59,0,0,0,0,0,0
text3559,NA,NA,64,52,0,0,0,0,0,0
text3560,NA,NA,9,9,0,0,0,0,0,0
text3561,NA,NA,1,1,0,0,0,0,0,0
text3562,NA,NA,204,162,0,0,0,0,0,0
text3563,NA,NA,221,151,0,0,0,0,0,0
text3564,NA,NA,46,37,0,0,0,0,0,0
text3565,NA,NA,3,3,0,0,0,0,0,0
text3566,NA,NA,8,8,0,0,0,0,0,0
text3567,NA,NA,23,23,0,0,0,0,0,0
text3568,NA,NA,2,2,0,0,0,0,0,0
text3569,NA,NA,10,9,0,0,0,0,0,0
text3570,NA,NA,2,2,0,0,0,0,0,0
text3571,NA,NA,9,8,0,0,0,0,0,0
text3572,NA,NA,3,3,0,0,0,0,0,0
text3573,NA,NA,49,39,0,0,0,0,0,0
text3574,NA,NA,67,52,0,0,0,0,0,0
text3575,NA,NA,49,41,0,0,0,0,0,0
text3576,NA,NA,73,65,0,0,0,0,0,0
text3577,NA,NA,56,42,0,0,0,0,0,0
text3578,NA,NA,4,4,0,0,0,0,0,0
text3579,NA,NA,13,13,0,0,0,0,0,0
text3580,NA,NA,13,13,0,0,0,0,0,0
text3581,NA,NA,93,78,0,0,0,0,0,0
text3582,NA,NA,56,53,0,0,0,0,0,0
text3583,NA,NA,30,27,0,0,0,0,0,0
text3584,NA,NA,58,51,0,0,0,0,0,0
text3585,NA,NA,14,12,0,0,0,0,0,0
text3586,NA,NA,32,29,0,0,0,0,0,0
text3587,NA,NA,93,74,0,0,0,0,0,0
text3588,NA,NA,18,18,0,0,0,0,0,0
text3589,NA,NA,16,16,0,0,0,0,0,0
text3590,NA,NA,32,27,0,0,0,0,0,0
text3591,NA,NA,54,43,0,0,0,0,0,0
text3592,NA,NA,10,10,0,0,0,0,0,0
text3593,NA,NA,8,7,0,0,0,0,0,0
text3594,NA,NA,61,49,0,0,0,0,0,0
text3595,NA,NA,9,9,0,0,0,0,0,0
text3596,NA,NA,281,179,0,0,0,0,0,0
text3597,NA,NA,81,67,0,0,0,0,0,0
text3598,NA,NA,1,1,0,0,0,0,0,0
text3599,NA,NA,167,121,0,0,0,0,0,0
text3600,NA,NA,8,8,0,0,0,0,0,0
text3601,NA,NA,9,9,0,0,0,0,0,0
text3602,NA,NA,4,4,0,0,0,0,0,0
text3603,NA,NA,8,8,0,0,0,0,0,0
text3604,NA,NA,5,5,0,0,0,0,0,0
text3605,NA,NA,7,7,0,0,0,0,0,0
text3606,NA,NA,9,9,0,0,0,0,0,0
text3607,NA,NA,12,11,0,0,0,0,0,0
text3608,NA,NA,9,9,0,0,0,0,0,0
text3609,NA,NA,11,11,0,0,0,0,0,0
text3610,NA,NA,1,1,0,0,0,0,0,0
text3611,NA,NA,4,4,0,0,0,0,0,0
text3612,NA,NA,5,5,0,0,0,0,0,0
text3613,NA,NA,11,11,0,0,0,0,0,0
text3614,NA,NA,9,9,0,0,0,0,0,0
text3615,NA,NA,11,10,0,0,0,0,0,0
text3616,NA,NA,14,14,0,0,0,0,0,0
text3617,NA,NA,42,37,0,0,0,0,0,0
text3618,NA,NA,11,11,0,0,0,0,0,0
text3619,NA,NA,6,6,0,0,0,0,0,0
text3620,NA,NA,40,30,0,0,0,0,0,0
text3621,NA,NA,3,3,0,0,0,0,0,0
text3622,NA,NA,6,6,0,0,0,0,0,0
text3623,NA,NA,9,9,0,0,0,0,0,0
text3624,NA,NA,4,4,0,0,0,0,0,0
text3625,NA,NA,9,9,0,0,0,0,0,0
text3626,NA,NA,11,11,0,0,0,0,0,0
text3627,NA,NA,8,8,0,0,0,0,0,0
text3628,NA,NA,7,7,0,0,0,0,0,0
text3629,NA,NA,11,11,0,0,0,0,0,0
text3630,NA,NA,7,7,0,0,0,0,0,0
text3631,NA,NA,5,5,0,0,0,0,0,0
text3632,NA,NA,6,6,0,0,0,0,0,0
text3633,NA,NA,10,10,0,0,0,0,0,0
text3634,NA,NA,14,14,0,0,0,0,0,0
text3635,NA,NA,7,7,0,0,0,0,0,0
text3636,NA,NA,4,4,0,0,0,0,0,0
text3637,NA,NA,7,7,0,0,0,0,0,0
text3638,NA,NA,4,4,0,0,0,0,0,0
text3639,NA,NA,6,6,0,0,0,0,0,0
text3640,NA,NA,9,9,0,0,0,0,0,0
text3641,NA,NA,9,9,0,0,0,0,0,0
text3642,NA,NA,9,9,0,0,0,0,0,0
text3643,NA,NA,11,11,0,0,0,0,0,0
text3644,NA,NA,10,10,0,0,0,0,0,0
text3645,NA,NA,11,11,0,0,0,0,0,0
text3646,NA,NA,9,8,0,0,0,0,0,0
text3647,NA,NA,9,9,0,0,0,0,0,0
text3648,NA,NA,3,3,0,0,0,0,0,0
text3649,NA,NA,6,6,0,0,0,0,0,0
text3650,NA,NA,10,10,0,0,0,0,0,0
text3651,NA,NA,5,5,0,0,0,0,0,0
text3652,NA,NA,4,4,0,0,0,0,0,0
text3653,NA,NA,6,6,0,0,0,0,0,0
text3654,NA,NA,7,7,0,0,0,0,0,0
text3655,NA,NA,53,44,0,0,0,0,0,0
text3656,NA,NA,5,5,0,0,0,0,0,0
text3657,NA,NA,9,9,0,0,0,0,0,0
text3658,NA,NA,11,11,0,0,0,0,0,0
text3659,NA,NA,3,3,0,0,0,0,0,0
text3660,NA,NA,27,25,0,0,0,0,0,0
text3661,NA,NA,45,41,0,0,0,0,0,0
text3662,NA,NA,2,2,0,0,0,0,0,0
text3663,NA,NA,26,24,0,0,0,0,0,0
text3664,NA,NA,4,4,0,0,0,0,0,0
text3665,NA,NA,69,55,0,0,0,0,0,0
text3666,NA,NA,19,19,0,0,0,0,0,0
text3667,NA,NA,82,66,0,0,0,0,0,0
text3668,NA,NA,10,9,0,0,0,0,0,0
text3669,NA,NA,31,29,0,0,0,0,0,0
text3670,NA,NA,64,49,0,0,0,0,0,0
text3671,NA,NA,8,8,0,0,0,0,0,0
text3672,NA,NA,10,10,0,0,0,0,0,0
text3673,NA,NA,11,11,0,0,0,0,0,0
text3674,NA,NA,1,1,0,0,0,0,0,0
text3675,NA,NA,13,13,0,0,0,0,0,0
text3676,NA,NA,51,41,0,0,0,0,0,0
text3677,NA,NA,14,13,0,0,0,0,0,0
text3678,NA,NA,3,3,0,0,0,0,0,0
text3679,NA,NA,3,3,0,0,0,0,0,0
text3680,NA,NA,90,63,0,0,0,0,0,0
text3681,NA,NA,13,12,0,0,0,0,0,0
text3682,NA,NA,59,46,0,0,0,0,0,0
text3683,NA,NA,16,15,0,0,0,0,0,0
text3684,NA,NA,38,35,0,0,0,0,0,0
text3685,NA,NA,9,9,0,0,0,0,0,0
text3686,NA,NA,8,8,0,0,0,0,0,0
text3687,NA,NA,7,7,0,0,0,0,0,0
text3688,NA,NA,2,2,0,0,0,0,0,0
text3689,NA,NA,3,3,0,0,0,0,0,0
text3690,NA,NA,10,10,0,0,0,0,0,0
text3691,NA,NA,1,1,0,0,0,0,0,0
text3692,NA,NA,39,37,0,0,0,0,0,0
text3693,NA,NA,9,9,0,0,0,0,0,0
text3694,NA,NA,49,35,0,0,0,0,0,0
text3695,NA,NA,17,16,0,0,0,0,0,0
text3696,NA,NA,9,9,0,0,0,0,0,0
text3697,NA,NA,53,45,0,0,0,0,0,0
text3698,NA,NA,3,3,0,0,0,0,0,0
text3699,NA,NA,11,11,0,0,0,0,0,0
text3700,NA,NA,9,9,0,0,0,0,0,0
text3701,NA,NA,10,9,0,0,0,0,0,0
text3702,NA,NA,5,5,0,0,0,0,0,0
text3703,NA,NA,96,68,0,0,0,0,0,0
text3704,NA,NA,11,9,0,0,0,0,0,0
text3705,NA,NA,78,68,0,0,0,0,0,0
text3706,NA,NA,9,9,0,0,0,0,0,0
text3707,NA,NA,9,9,0,0,0,0,0,0
text3708,NA,NA,6,6,0,0,0,0,0,0
text3709,NA,NA,10,10,0,0,0,0,0,0
text3710,NA,NA,10,10,0,0,0,0,0,0
text3711,NA,NA,9,9,0,0,0,0,0,0
text3712,NA,NA,7,7,0,0,0,0,0,0
text3713,NA,NA,8,7,0,0,0,0,0,0
text3714,NA,NA,313,232,0,0,0,0,0,0
text3715,NA,NA,39,35,0,0,0,0,0,0
text3716,NA,NA,12,12,0,0,0,0,0,0
text3717,NA,NA,9,9,0,0,0,0,0,0
text3718,NA,NA,7,7,0,0,0,0,0,0
text3719,NA,NA,8,8,0,0,0,0,0,0
text3720,NA,NA,9,9,0,0,0,0,0,0
text3721,NA,NA,9,9,0,0,0,0,0,0
text3722,NA,NA,16,14,0,0,0,0,0,0
text3723,NA,NA,69,56,0,0,0,0,0,0
text3724,NA,NA,9,9,0,0,0,0,0,0
text3725,NA,NA,4,4,0,0,0,0,0,0
text3726,NA,NA,87,68,0,0,0,0,0,0
text3727,NA,NA,91,67,0,0,0,0,0,0
text3728,NA,NA,25,24,0,0,0,0,0,0
text3729,NA,NA,4,4,0,0,0,0,0,0
text3730,NA,NA,61,53,0,0,0,0,0,0
text3731,NA,NA,6,6,0,0,0,0,0,0
text3732,NA,NA,29,26,0,0,0,0,0,0
text3733,NA,NA,54,47,0,0,0,0,0,0
text3734,NA,NA,54,40,0,0,0,0,0,0
text3735,NA,NA,20,18,0,0,0,0,0,0
text3736,NA,NA,32,30,0,0,0,0,0,0
text3737,NA,NA,16,15,0,0,0,0,0,0
text3738,NA,NA,7,6,0,0,0,0,0,0
text3739,NA,NA,7,7,0,0,0,0,0,0
text3740,NA,NA,11,11,0,0,0,0,0,0
text3741,NA,NA,33,28,0,0,0,0,0,0
text3742,NA,NA,59,50,0,0,0,0,0,0
text3743,NA,NA,9,9,0,0,0,0,0,0
text3744,NA,NA,6,6,0,0,0,0,0,0
text3745,NA,NA,8,8,0,0,0,0,0,0
text3746,NA,NA,10,10,0,0,0,0,0,0
text3747,NA,NA,12,12,0,0,0,0,0,0
text3748,NA,NA,398,246,0,0,0,0,0,0
text3749,NA,NA,11,11,0,0,0,0,0,0
text3750,NA,NA,19,18,0,0,0,0,0,0
text3751,NA,NA,77,57,0,0,0,0,0,0
text3752,NA,NA,7,7,0,0,0,0,0,0
text3753,NA,NA,91,68,0,0,0,0,0,0
text3754,NA,NA,9,9,0,0,0,0,0,0
text3755,NA,NA,9,9,0,0,0,0,0,0
text3756,NA,NA,17,14,0,0,0,0,0,0
text3757,NA,NA,18,18,0,0,0,0,0,0
text3758,NA,NA,110,70,0,0,0,0,0,0
text3759,NA,NA,6,6,0,0,0,0,0,0
text3760,NA,NA,13,13,0,0,0,0,0,0
text3761,NA,NA,8,8,0,0,0,0,0,0
text3762,NA,NA,14,14,0,0,0,0,0,0
text3763,NA,NA,7,6,0,0,0,0,0,0
text3764,NA,NA,90,66,0,0,0,0,0,0
text3765,NA,NA,9,9,0,0,0,0,0,0
text3766,NA,NA,7,7,0,0,0,0,0,0
text3767,NA,NA,6,6,0,0,0,0,0,0
text3768,NA,NA,8,8,0,0,0,0,0,0
text3769,NA,NA,8,8,0,0,0,0,0,0
text3770,NA,NA,9,9,0,0,0,0,0,0
text3771,NA,NA,8,8,0,0,0,0,0,0
text3772,NA,NA,9,8,0,0,0,0,0,0
text3773,NA,NA,59,45,0,0,0,0,0,0
text3774,NA,NA,5,5,0,0,0,0,0,0
text3775,NA,NA,3,3,0,0,0,0,0,0
text3776,NA,NA,100,80,0,0,0,0,0,0
text3777,NA,NA,57,49,0,0,0,0,0,0
text3778,NA,NA,52,48,0,0,0,0,0,0
text3779,NA,NA,3,3,0,0,0,0,0,0
text3780,NA,NA,29,25,0,0,0,0,0,0
text3781,NA,NA,88,70,0,0,0,0,0,0
text3782,NA,NA,7,7,0,0,0,0,0,0
text3783,NA,NA,6,6,0,0,0,0,0,0
text3784,NA,NA,415,269,0,0,0,0,0,0
text3785,NA,NA,383,239,0,0,0,0,0,0
text3786,NA,NA,65,51,0,0,0,0,0,0
text3787,NA,NA,16,15,0,0,0,0,0,0
text3788,NA,NA,10,10,0,0,0,0,0,0
text3789,NA,NA,32,30,0,0,0,0,0,0
text3790,NA,NA,7,7,0,0,0,0,0,0
text3791,NA,NA,183,131,0,0,0,0,0,0
text3792,NA,NA,104,84,0,0,0,0,0,0
text3793,NA,NA,29,22,0,0,0,0,0,0
text3794,NA,NA,232,151,0,0,0,0,0,0
text3795,NA,NA,3,3,0,0,0,0,0,0
text3796,NA,NA,18,15,0,0,0,0,0,0
text3797,NA,NA,8,7,0,0,0,0,0,0
text3798,NA,NA,7,7,0,0,0,0,0,0
text3799,NA,NA,12,12,0,0,0,0,0,0
text3800,NA,NA,7,7,0,0,0,0,0,0
text3801,NA,NA,7,7,0,0,0,0,0,0
text3802,NA,NA,244,64,0,0,0,0,0,0
text3803,NA,NA,12,12,0,0,0,0,0,0
text3804,NA,NA,107,90,0,0,0,0,0,0
text3805,NA,NA,12,12,0,0,0,0,0,0
text3806,NA,NA,6,6,0,0,0,0,0,0
text3807,NA,NA,26,19,0,0,0,0,0,0
text3808,NA,NA,55,43,0,0,0,0,0,0
text3809,NA,NA,17,16,0,0,0,0,0,0
text3810,NA,NA,2,2,0,0,0,0,0,0
text3811,NA,NA,8,8,0,0,0,0,0,0
text3812,NA,NA,24,21,0,0,0,0,0,0
text3813,NA,NA,20,20,0,0,0,0,0,0
text3814,NA,NA,3,3,0,0,0,0,0,0
text3815,NA,NA,41,32,0,0,0,0,0,0
text3816,NA,NA,9,9,0,0,0,0,0,0
text3817,NA,NA,8,8,0,0,0,0,0,0
text3818,NA,NA,41,38,0,0,0,0,0,0
text3819,NA,NA,87,63,0,0,0,0,0,0
text3820,NA,NA,55,48,0,0,0,0,0,0
text3821,NA,NA,7,7,0,0,0,0,0,0
text3822,NA,NA,9,9,0,0,0,0,0,0
text3823,NA,NA,15,15,0,0,0,0,0,0
text3824,NA,NA,10,10,0,0,0,0,0,0
text3825,NA,NA,9,9,0,0,0,0,0,0
text3826,NA,NA,8,8,0,0,0,0,0,0
text3827,NA,NA,9,9,0,0,0,0,0,0
text3828,NA,NA,10,10,0,0,0,0,0,0
text3829,NA,NA,8,8,0,0,0,0,0,0
text3830,NA,NA,8,8,0,0,0,0,0,0
text3831,NA,NA,10,10,0,0,0,0,0,0
text3832,NA,NA,9,8,0,0,0,0,0,0
text3833,NA,NA,9,9,0,0,0,0,0,0
text3834,NA,NA,112,83,0,0,0,0,0,0
text3835,NA,NA,14,14,0,0,0,0,0,0
text3836,NA,NA,12,12,0,0,0,0,0,0
text3837,NA,NA,13,13,0,0,0,0,0,0
text3838,NA,NA,9,9,0,0,0,0,0,0
text3839,NA,NA,11,11,0,0,0,0,0,0
text3840,NA,NA,8,8,0,0,0,0,0,0
text3841,NA,NA,8,8,0,0,0,0,0,0
text3842,NA,NA,29,25,0,0,0,0,0,0
text3843,NA,NA,8,8,0,0,0,0,0,0
text3844,NA,NA,11,11,0,0,0,0,0,0
text3845,NA,NA,11,11,0,0,0,0,0,0
text3846,NA,NA,6,6,0,0,0,0,0,0
text3847,NA,NA,7,7,0,0,0,0,0,0
text3848,NA,NA,13,13,0,0,0,0,0,0
text3849,NA,NA,10,10,0,0,0,0,0,0
text3850,NA,NA,9,9,0,0,0,0,0,0
text3851,NA,NA,31,28,0,0,0,0,0,0
text3852,NA,NA,7,7,0,0,0,0,0,0
text3853,NA,NA,6,6,0,0,0,0,0,0
text3854,NA,NA,9,9,0,0,0,0,0,0
text3855,NA,NA,6,6,0,0,0,0,0,0
text3856,NA,NA,9,9,0,0,0,0,0,0
